fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.66623,0.00055,0.01221,0.7055,0.00041,5.0,0.87451,7.08058,0.95074,0.65141,0.01871,0.24906,0.22003,1.20961,0.10302,0.3987,4.02657,0.0006,0.28676,0.4279,0.05555,0.50091,0.03981,0.07147
0.67267,0.00048,0.0093,0.74232,0.0005,4.92119,0.92884,6.11023,0.76543,0.81105,0.01871,0.24555,0.22851,1.25575,0.07562,0.33257,4.3914,0.00057,0.26759,0.51784,0.05797,0.55172,0.05478,0.07147
0.66417,0.00055,0.01301,0.62446,0.00045,4.91463,0.92636,7.60464,0.97409,0.59611,0.0188,0.23779,0.23079,1.11266,0.10057,0.36045,4.51175,0.00063,0.29532,0.44605,0.05248,0.49895,0.04389,0.07153
0.67321,0.00048,0.01164,0.83216,0.00049,4.92119,0.95,5.93526,0.91013,0.7948,0.02146,0.24555,0.27452,1.40643,0.06528,0.33387,4.3914,0.00057,0.18343,0.51784,0.06195,0.64707,0.05478,0.07794
0.66674,0.00043,0.01591,0.80994,0.00044,4.76999,0.95,8.40997,1.3498,0.61015,0.01212,0.2649,0.18727,1.3644,0.16524,0.44455,3.45139,0.00076,0.17272,0.42901,0.07746,0.68429,0.03035,0.08305
0.67179,0.00044,0.01581,0.79949,0.00042,5.0,0.94106,8.04343,1.33168,0.60566,0.01315,0.24987,0.16601,1.50658,0.17343,0.4252,3.34625,0.0008,0.18886,0.42876,0.07913,0.67883,0.03093,0.08334
0.66314,0.00055,0.0116,0.64897,0.00047,4.75261,0.92847,7.60587,1.01331,0.54299,0.01871,0.24203,0.23841,1.13674,0.09513,0.36852,4.32832,0.00063,0.29818,0.48373,0.05136,0.44432,0.04388,0.06965
0.65634,0.00059,0.0136,0.62394,0.00045,4.71354,0.94482,6.853,0.9779,0.59873,0.01871,0.23228,0.21557,1.13765,0.09299,0.35606,4.87505,0.00063,0.31233,0.43441,0.05049,0.50091,0.04219,0.0757
0.66337,0.00043,0.01559,0.78761,0.00044,5.0,0.95,8.00919,1.32508,0.59477,0.01321,0.25067,0.17973,1.43627,0.16393,0.4355,3.3609,0.00078,0.16862,0.43132,0.08003,0.68127,0.03093,0.08306
0.66472,0.00056,0.01196,0.74497,0.00043,5.0,0.95,5.19663,1.0651,0.66001,0.02082,0.19902,0.2566,1.15561,0.09605,0.35771,4.38686,0.00071,0.28361,0.47905,0.04578,0.50091,0.04388,0.07059
0.68528,0.00055,0.01043,0.8105,0.00054,4.79022,0.92884,7.8722,1.11854,0.67522,0.02224,0.20259,0.20357,1.28068,0.10101,0.34012,2.07616,0.00054,0.24938,0.56539,0.04205,0.50419,0.04008,0.0613
0.64326,0.00043,0.01439,0.83479,0.0004,4.50511,0.95,8.09438,1.3318,0.5453,0.01316,0.25088,0.14974,1.49917,0.16003,0.43893,3.34625,0.00083,0.17261,0.41295,0.07383,0.57468,0.03283,0.08328
0.664,0.00034,0.0156,0.79949,0.00039,4.32057,0.8977,9.1105,1.32919,0.51873,0.0139,0.26682,0.19079,1.67808,0.1688,0.42353,3.27567,0.00081,0.13977,0.44086,0.08136,0.78847,0.02548,0.08305
0.67703,0.00055,0.01061,0.88703,0.00054,5.0,0.92884,6.59555,1.26416,0.67522,0.02691,0.24324,0.2094,1.09073,0.08825,0.33951,2.04932,0.00055,0.28499,0.51272,0.04143,0.50419,0.04574,0.0613
0.6706,0.00068,0.01172,0.87504,0.0006,4.69742,0.89787,6.87849,1.11854,0.63807,0.02453,0.18041,0.15098,1.41362,0.10977,0.36988,2.00703,0.00051,0.33019,0.48577,0.04809,0.5965,0.04288,0.07246
0.67314,0.00058,0.01043,0.88564,0.00055,4.89124,0.87998,8.0213,1.11959,0.73502,0.02101,0.19848,0.22124,1.28068,0.11426,0.34626,2.07616,0.00043,0.21414,0.62999,0.04719,0.52001,0.04008,0.05851
0.68865,0.00055,0.00817,0.83096,0.00055,4.55744,0.94895,7.9326,1.11854,0.60123,0.02482,0.21824,0.20357,1.18803,0.10222,0.38423,1.87869,0.00062,0.22653,0.56539,0.04087,0.50419,0.04008,0.06285
0.67764,0.00053,0.00947,0.82733,0.00055,4.79022,0.90399,8.28792,1.1055,0.60451,0.02224,0.2077,0.19008,1.27705,0.10101,0.3291,2.08714,0.00053,0.25337,0.54111,0.04205,0.46941,0.03741,0.06179
0.65673,0.00055,0.00784,0.72267,0.00055,4.58594,0.94895,7.68457,1.11854,0.60123,0.02385,0.21824,0.21246,1.18803,0.10736,0.36931,1.75938,0.00066,0.24727,0.50319,0.04378,0.54864,0.04008,0.05779
0.6782,0.00057,0.00972,0.83096,0.0005,5.0,0.95,6.34569,1.2137,0.57802,0.02581,0.19724,0.19076,1.18777,0.10222,0.2545,1.52804,0.00062,0.19244,0.63208,0.03882,0.50567,0.04384,0.06351
0.68215,0.00059,0.01058,0.74418,0.00053,4.79022,0.92884,8.82287,1.04636,0.67874,0.02224,0.22222,0.21223,1.28068,0.10625,0.30639,2.08975,0.0005,0.24938,0.53004,0.04244,0.44178,0.03777,0.06551
0.66641,0.0005,0.00817,0.82336,0.00057,4.58044,0.93349,7.85948,1.11854,0.59942,0.02499,0.21598,0.19146,1.18803,0.10994,0.39882,1.87974,0.00064,0.23584,0.56539,0.03921,0.53935,0.04107,0.06285
0.66081,0.00063,0.00817,0.83096,0.00057,4.69067,0.95,7.9326,1.11128,0.57299,0.02482,0.20101,0.194,1.14332,0.10222,0.40447,1.79102,0.00061,0.19027,0.52389,0.04195,0.50419,0.04245,0.06859
0.67146,0.00055,0.00843,0.68276,0.00054,5.0,0.84157,6.7585,1.0969,0.72329,0.02054,0.20259,0.15694,1.28068,0.10018,0.38155,1.50897,0.00063,0.25512,0.53647,0.03874,0.50419,0.03904,0.06396
0.67307,0.00057,0.01307,0.7148,0.0006,5.0,0.92884,6.82511,1.063,0.71259,0.01818,0.19766,0.22709,1.35858,0.10625,0.30639,1.87535,0.00053,0.15599,0.52874,0.04083,0.44178,0.03529,0.07229
0.66202,0.0006,0.00781,0.98,0.00055,4.58967,0.95,4.39122,1.11854,0.46971,0.01909,0.21824,0.22045,0.95004,0.10232,0.26227,1.89968,0.00051,0.17004,0.48116,0.04087,0.59286,0.04252,0.05507
0.67196,0.00061,0.0107,0.76803,0.00054,4.67336,0.85582,8.02428,1.0708,0.69524,0.02224,0.19557,0.21836,1.23653,0.0975,0.32034,2.17349,0.00056,0.22445,0.53854,0.04207,0.49257,0.03895,0.0601
0.67841,0.00056,0.01043,0.80531,0.00052,4.79022,0.92884,7.94231,1.1276,0.68149,0.02253,0.20825,0.20357,1.26034,0.10096,0.33463,2.12391,0.00055,0.2438,0.55715,0.04257,0.51379,0.03913,0.0613
0.6731,0.00054,0.00794,0.86393,0.00055,4.55744,0.90096,8.08579,0.92426,0.71315,0.02482,0.23395,0.20357,0.81757,0.11861,0.28159,1.35034,0.00062,0.17864,0.58047,0.05717,0.56712,0.03368,0.08231
0.68103,0.00058,0.01058,0.71608,0.00053,4.95138,0.81054,8.10265,1.0664,0.80151,0.01978,0.22222,0.21716,1.28068,0.10625,0.30639,2.16279,0.0006,0.21243,0.44296,0.04469,0.48176,0.03942,0.06592
0.69472,0.00045,0.00965,0.72871,0.0007,2.80307,0.92884,9.45403,0.91416,0.73584,0.02539,0.24851,0.17175,1.28068,0.11229,0.32525,1.7002,0.00048,0.23932,0.59744,0.04951,0.40745,0.03523,0.06334
0.67863,0.00057,0.0083,0.84848,0.00055,4.55744,0.86278,7.32428,1.17009,0.61806,0.02454,0.21891,0.22753,1.14232,0.09435,0.3157,1.82883,0.00052,0.22653,0.53396,0.04242,0.56484,0.0337,0.06613
0.68673,0.00044,0.00946,0.67439,0.0007,2.6608,0.90587,9.75186,0.91416,0.73584,0.0266,0.26261,0.17048,1.26256,0.11229,0.33743,1.84535,0.00049,0.25053,0.5695,0.04874,0.41904,0.03476,0.06363
0.67771,0.00045,0.00936,0.76469,0.00072,2.81787,0.90644,8.97945,0.85978,0.75961,0.02514,0.25354,0.17414,1.29971,0.11068,0.31808,1.68741,0.00049,0.23734,0.59744,0.0483,0.40745,0.03523,0.06558
0.65213,0.0005,0.00858,0.98,0.00055,4.46561,0.90282,6.82868,1.11854,0.46878,0.02652,0.1821,0.20357,1.03274,0.07795,0.39932,2.14359,0.00061,0.21925,0.67066,0.03542,0.5019,0.04072,0.071
0.67235,0.00066,0.01276,0.80605,0.00068,5.0,0.92884,6.90771,1.34182,0.7158,0.02286,0.23363,0.22992,0.86098,0.13079,0.35041,1.88152,0.00058,0.26477,0.56539,0.04062,0.49589,0.04008,0.08125
0.68555,0.00055,0.00959,0.6,0.0007,2.9837,0.88728,10.46979,0.92089,0.74233,0.02112,0.24693,0.16828,1.28068,0.13042,0.31091,1.72704,0.0004,0.22028,0.60963,0.05026,0.46015,0.03167,0.05963
0.62269,0.00055,0.00737,0.98,0.00055,5.0,0.92537,9.82232,0.93686,0.60123,0.02698,0.29473,0.19784,1.18803,0.10222,0.36019,2.14202,0.00067,0.23306,0.61083,0.03942,0.479,0.04552,0.06797
0.67539,0.00042,0.01048,0.69377,0.00069,2.81559,0.93855,10.40774,0.88601,0.77853,0.02521,0.24851,0.17175,1.28068,0.10392,0.31161,1.67571,0.00054,0.23263,0.58512,0.04951,0.41916,0.03667,0.05961
0.67729,0.00055,0.00786,0.83096,0.00053,4.33552,0.94895,8.6717,1.11601,0.68266,0.02492,0.20214,0.20357,1.23514,0.10222,0.38423,2.12984,0.00062,0.21998,0.53665,0.04087,0.49744,0.03689,0.06408
0.68823,0.00051,0.01135,0.72871,0.00071,3.035,0.95,8.4138,0.91416,0.75161,0.02573,0.2608,0.16038,1.39775,0.09879,0.30125,1.79631,0.00048,0.22401,0.6999,0.05033,0.38028,0.03716,0.06314
0.67559,0.00052,0.01056,0.7359,0.00072,3.25269,0.95,7.72509,0.90477,0.78092,0.02573,0.26971,0.16126,1.43623,0.09879,0.32196,1.79631,0.00048,0.20355,0.70955,0.05181,0.39186,0.03377,0.06314
0.68309,0.00045,0.00947,0.6,0.00069,2.80307,0.9119,11.63717,0.85903,0.71662,0.02539,0.25332,0.17175,1.4186,0.09911,0.34194,1.7002,0.00048,0.27739,0.49844,0.0453,0.43926,0.03523,0.06506
0.68688,0.00045,0.00965,0.72871,0.0007,2.80307,0.93977,9.35586,0.90585,0.73584,0.0248,0.25032,0.17175,1.25686,0.10796,0.32041,1.7002,0.00048,0.22725,0.58138,0.05174,0.40745,0.03535,0.06178
0.68684,0.00046,0.00875,0.72871,0.00056,2.91901,0.92884,9.45403,0.9845,0.84415,0.02486,0.28183,0.22417,1.34096,0.12595,0.33433,2.01321,0.0005,0.23932,0.5675,0.03683,0.46915,0.03523,0.06779
0.67492,0.00053,0.00996,0.6,0.00068,2.6092,0.72792,10.21962,0.91416,0.80616,0.02539,0.24851,0.16889,1.28068,0.11683,0.32525,1.12418,0.00051,0.24481,0.72586,0.05478,0.50334,0.03704,0.05555
0.67576,0.0005,0.00972,0.6,0.00074,2.80307,0.95,10.27757,0.94185,0.63847,0.02539,0.23117,0.18798,1.32283,0.10641,0.33996,1.9277,0.00054,0.21633,0.73434,0.05347,0.40745,0.03523,0.05575
0.68845,0.00043,0.00964,0.72951,0.0007,2.7599,0.93031,9.45203,0.921,0.70814,0.02494,0.25222,0.17033,1.2887,0.11229,0.32085,1.7002,0.00047,0.24668,0.59744,0.04951,0.41646,0.03514,0.06306
0.69623,0.00038,0.00931,0.75121,0.00082,2.80307,0.95,8.05054,0.85958,0.74159,0.02539,0.27016,0.19502,1.27924,0.11209,0.3599,1.91754,0.00037,0.23932,0.59744,0.05404,0.44041,0.03218,0.06545
0.68042,0.00048,0.01042,0.77534,0.00076,2.80307,0.95,10.21786,0.91416,0.80765,0.02622,0.27709,0.16889,1.12634,0.10915,0.32525,1.69875,0.00049,0.23932,0.56603,0.0381,0.40745,0.03523,0.06173
0.69921,0.00038,0.00939,0.75246,0.00083,2.77389,0.94291,8.2063,0.84574,0.75034,0.0256,0.27606,0.19502,1.2906,0.11209,0.36401,1.94656,0.00037,0.24353,0.59228,0.0542,0.44041,0.03207,0.0651
0.69441,0.00037,0.00955,0.69199,0.0008,2.80157,0.9202,7.58243,0.84574,0.77631,0.02732,0.28751,0.18953,1.193,0.11818,0.3735,2.01869,0.00034,0.24353,0.62355,0.05542,0.40787,0.02779,0.06567
0.68794,0.00038,0.01081,0.89221,0.00059,2.80307,0.95,9.3995,0.8459,0.81542,0.02539,0.38032,0.14048,1.65328,0.12318,0.48115,2.1786,0.00038,0.29233,0.56829,0.04998,0.41753,0.03218,0.07408
0.68306,0.00033,0.00819,0.73814,0.0007,2.80307,0.91132,8.79048,0.85958,0.74676,0.02579,0.27699,0.17405,1.32896,0.11981,0.40535,1.79258,0.00035,0.22453,0.60539,0.05315,0.47965,0.03277,0.06545
0.67288,0.00042,0.00893,0.78475,0.00076,2.80157,0.9379,7.44484,0.58723,0.77731,0.02404,0.24033,0.17512,1.12609,0.10303,0.33212,2.01869,0.00036,0.25626,0.62355,0.06689,0.33722,0.02572,0.0674
