epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
123,4013.45,0.20426,0.38624,0.13477,0.78074,0.83525,0.82482,0.57933,0.33352,0.51855,0.11591,0.000151688,0.000151688,0.000151688
124,4046.15,0.20537,0.40775,0.14381,0.84433,0.82613,0.83396,0.57125,0.33192,0.50843,0.11692,0.000151292,0.000151292,0.000151292
125,4078.76,0.20613,0.38061,0.12627,0.80793,0.82616,0.83131,0.5804,0.33333,0.54531,0.11279,0.000150896,0.000150896,0.000150896
126,4111.41,0.20832,0.3658,0.13889,0.85657,0.7995,0.82096,0.5677,0.33174,0.49892,0.11314,0.0001505,0.0001505,0.0001505
127,4144.05,0.22071,0.38387,0.14461,0.82613,0.84516,0.82487,0.55522,0.33364,0.50253,0.12058,0.000150104,0.000150104,0.000150104
128,4176.66,0.20924,0.3814,0.13485,0.79624,0.85591,0.83515,0.58091,0.33897,0.50119,0.11328,0.000149708,0.000149708,0.000149708
129,4209.26,0.20376,0.37316,0.13762,0.79347,0.82488,0.82573,0.58225,0.33419,0.50222,0.11569,0.000149312,0.000149312,0.000149312
130,4241.86,0.21056,0.37324,0.14494,0.82616,0.83057,0.83272,0.57236,0.33408,0.52329,0.11438,0.000148916,0.000148916,0.000148916
131,4274.48,0.20145,0.3652,0.13751,0.8447,0.81327,0.83302,0.58182,0.34115,0.51791,0.12087,0.00014852,0.00014852,0.00014852
132,4307.11,0.19976,0.38728,0.1326,0.79876,0.83296,0.83622,0.58374,0.34292,0.5169,0.11704,0.000148124,0.000148124,0.000148124
133,4339.76,0.20395,0.37709,0.13797,0.80738,0.83102,0.83421,0.5816,0.34515,0.52453,0.11867,0.000147728,0.000147728,0.000147728
134,4372.33,0.19503,0.35918,0.13353,0.85322,0.81635,0.85141,0.58616,0.34986,0.50685,0.12183,0.000147332,0.000147332,0.000147332
135,4404.96,0.19751,0.36021,0.13009,0.85556,0.84017,0.84027,0.58583,0.35427,0.49062,0.12462,0.000146936,0.000146936,0.000146936
136,4437.55,0.19936,0.33434,0.12988,0.85759,0.8047,0.83077,0.58741,0.34066,0.54417,0.12229,0.00014654,0.00014654,0.00014654
137,4470.08,0.2098,0.35371,0.13894,0.8779,0.78332,0.81755,0.57472,0.34713,0.50913,0.12076,0.000146144,0.000146144,0.000146144
138,4502.56,0.19919,0.35615,0.14237,0.85013,0.80968,0.83791,0.57819,0.34442,0.5065,0.12475,0.000145748,0.000145748,0.000145748
139,4535.05,0.19764,0.36515,0.13319,0.83503,0.81413,0.84007,0.57874,0.34169,0.5152,0.11734,0.000145352,0.000145352,0.000145352
140,4567.58,0.20003,0.36757,0.13873,0.86737,0.82273,0.83759,0.58525,0.33924,0.50341,0.12036,0.000144956,0.000144956,0.000144956
141,4600.12,0.20202,0.37776,0.13609,0.85903,0.7989,0.82943,0.58702,0.33621,0.5142,0.11354,0.00014456,0.00014456,0.00014456
142,4632.64,0.2057,0.35924,0.13862,0.84391,0.80023,0.82358,0.58723,0.32836,0.52159,0.11092,0.000144164,0.000144164,0.000144164
143,4665.25,0.19457,0.34812,0.13617,0.86009,0.79739,0.83516,0.57948,0.34253,0.49555,0.1206,0.000143768,0.000143768,0.000143768
144,4697.87,0.19666,0.36395,0.13221,0.84388,0.81626,0.83304,0.57983,0.33023,0.52502,0.11063,0.000143372,0.000143372,0.000143372
145,4730.7,0.19886,0.35391,0.13194,0.81822,0.83472,0.84147,0.58494,0.33838,0.47674,0.1169,0.000142976,0.000142976,0.000142976
146,4763.34,0.20555,0.35056,0.14146,0.846,0.81858,0.83602,0.57566,0.33646,0.50769,0.1162,0.00014258,0.00014258,0.00014258
147,4796.02,0.19728,0.37246,0.1323,0.85081,0.83173,0.82698,0.57857,0.32356,0.5231,0.1073,0.000142184,0.000142184,0.000142184
148,4828.68,0.19387,0.35317,0.12917,0.84616,0.786,0.82913,0.5892,0.33242,0.50535,0.11369,0.000141788,0.000141788,0.000141788
149,4861.25,0.19613,0.35745,0.12593,0.84828,0.83056,0.85468,0.59466,0.32963,0.51532,0.10963,0.000141392,0.000141392,0.000141392
150,4893.81,0.19672,0.35489,0.12877,0.82275,0.86139,0.85559,0.58878,0.34227,0.48782,0.11891,0.000140996,0.000140996,0.000140996
151,4926.35,0.18358,0.32931,0.12688,0.84667,0.79977,0.83817,0.58353,0.32441,0.5039,0.10865,0.0001406,0.0001406,0.0001406
152,4958.8,0.19613,0.33684,0.11858,0.8294,0.82965,0.85222,0.59118,0.33835,0.48743,0.11393,0.000140204,0.000140204,0.000140204
153,4991.39,0.19267,0.35609,0.12455,0.86022,0.80581,0.8513,0.58548,0.34723,0.49338,0.11846,0.000139808,0.000139808,0.000139808
