epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
362,41785.1,0.2117,0.43227,0.16873,0.87813,0.84301,0.90348,0.66829,0.33157,0.45203,0.12722,5.7044e-05,5.7044e-05,5.7044e-05
363,41900.2,0.23373,0.41208,0.18227,0.86955,0.81698,0.88729,0.65343,0.35308,0.45088,0.14797,5.6648e-05,5.6648e-05,5.6648e-05
364,42015.2,0.24609,0.41527,0.19139,0.8776,0.83008,0.87667,0.63924,0.3676,0.44284,0.16267,5.6252e-05,5.6252e-05,5.6252e-05
365,42130,0.23262,0.4139,0.17809,0.88267,0.83844,0.88088,0.6451,0.36273,0.439,0.15513,5.5856e-05,5.5856e-05,5.5856e-05
366,42245.3,0.23751,0.42834,0.19814,0.85507,0.83817,0.87284,0.6359,0.3698,0.44202,0.1587,5.546e-05,5.546e-05,5.546e-05
367,42360.4,0.22454,0.42344,0.18291,0.87117,0.84759,0.88947,0.64272,0.36419,0.4424,0.15577,5.5064e-05,5.5064e-05,5.5064e-05
368,42475.5,0.22988,0.42328,0.1763,0.88602,0.84444,0.89259,0.65371,0.3536,0.43172,0.14776,5.4668e-05,5.4668e-05,5.4668e-05
369,42590.4,0.22893,0.3951,0.17941,0.86505,0.82135,0.87797,0.64604,0.368,0.44341,0.16052,5.4272e-05,5.4272e-05,5.4272e-05
370,42705.5,0.22946,0.39608,0.17406,0.89495,0.80684,0.88049,0.64433,0.36884,0.44673,0.16306,5.3876e-05,5.3876e-05,5.3876e-05
371,42820.5,0.22689,0.39315,0.16971,0.87086,0.83287,0.88622,0.64838,0.36841,0.42594,0.16124,5.348e-05,5.348e-05,5.348e-05
372,42935.3,0.23358,0.40188,0.18858,0.87888,0.84892,0.89614,0.6523,0.36499,0.43232,0.15761,5.3084e-05,5.3084e-05,5.3084e-05
373,43050.5,0.22172,0.41113,0.16715,0.88356,0.83844,0.90247,0.66202,0.36064,0.41663,0.15415,5.2688e-05,5.2688e-05,5.2688e-05
374,43165.8,0.2313,0.41857,0.18001,0.89175,0.8468,0.90597,0.66607,0.35725,0.42206,0.14661,5.2292e-05,5.2292e-05,5.2292e-05
375,43280.8,0.23407,0.39938,0.19434,0.87284,0.83844,0.90018,0.66281,0.36084,0.42897,0.15134,5.1896e-05,5.1896e-05,5.1896e-05
376,43396.2,0.22732,0.38612,0.17632,0.86358,0.84636,0.89869,0.65264,0.35793,0.43752,0.14725,5.15e-05,5.15e-05,5.15e-05
377,43511.4,0.23106,0.39218,0.18094,0.87547,0.84203,0.90186,0.6588,0.35547,0.43848,0.14143,5.1104e-05,5.1104e-05,5.1104e-05
378,43626.6,0.22517,0.41083,0.18453,0.87042,0.82329,0.90118,0.65999,0.34736,0.43551,0.13475,5.0708e-05,5.0708e-05,5.0708e-05
379,43741.7,0.22969,0.3779,0.18249,0.87275,0.83008,0.90143,0.66007,0.33894,0.4509,0.12614,5.0312e-05,5.0312e-05,5.0312e-05
380,43856.6,0.21669,0.37268,0.17135,0.87658,0.83844,0.8987,0.65876,0.34244,0.44248,0.13108,4.9916e-05,4.9916e-05,4.9916e-05
381,43971.5,0.24268,0.39736,0.18723,0.85526,0.823,0.88114,0.64515,0.34153,0.46349,0.13839,4.952e-05,4.952e-05,4.952e-05
382,44086.2,0.23302,0.39775,0.19365,0.86952,0.8273,0.88559,0.65287,0.33773,0.44713,0.12704,4.9124e-05,4.9124e-05,4.9124e-05
383,44201.3,0.22674,0.41324,0.17657,0.87197,0.83287,0.89809,0.66409,0.3294,0.43871,0.1267,4.8728e-05,4.8728e-05,4.8728e-05
384,44316.3,0.21262,0.4131,0.17171,0.87342,0.8457,0.89718,0.66186,0.33288,0.43798,0.12737,4.8332e-05,4.8332e-05,4.8332e-05
385,44431.5,0.2228,0.41047,0.17631,0.87415,0.81262,0.88277,0.64524,0.36019,0.45407,0.15551,4.7936e-05,4.7936e-05,4.7936e-05
386,44546.6,0.22854,0.38419,0.1787,0.87958,0.83565,0.88755,0.6465,0.36214,0.4553,0.15751,4.754e-05,4.754e-05,4.754e-05
387,44662,0.22136,0.40083,0.1767,0.86379,0.83022,0.87676,0.63695,0.36537,0.46835,0.15903,4.7144e-05,4.7144e-05,4.7144e-05
388,44777.3,0.22907,0.38499,0.19076,0.889,0.82541,0.89101,0.64919,0.36461,0.45126,0.1534,4.6748e-05,4.6748e-05,4.6748e-05
389,44892.3,0.22347,0.39981,0.17294,0.87267,0.83998,0.89851,0.65988,0.35579,0.44628,0.14328,4.6352e-05,4.6352e-05,4.6352e-05
390,45007,0.23168,0.39384,0.1702,0.87586,0.82546,0.89013,0.65245,0.36068,0.44773,0.14791,4.5956e-05,4.5956e-05,4.5956e-05
391,45122.2,0.22454,0.40332,0.17493,0.84575,0.84123,0.88834,0.64883,0.35026,0.46166,0.14457,4.556e-05,4.556e-05,4.556e-05
392,45237.2,0.23631,0.4133,0.18791,0.8561,0.83287,0.88253,0.64025,0.35412,0.46144,0.1507,4.5164e-05,4.5164e-05,4.5164e-05
393,45352,0.23079,0.40486,0.18689,0.85941,0.83565,0.89312,0.64935,0.35437,0.44761,0.15311,4.4768e-05,4.4768e-05,4.4768e-05
394,45466.8,0.22149,0.3806,0.1719,0.8825,0.81592,0.89272,0.65261,0.35562,0.4472,0.16064,4.4372e-05,4.4372e-05,4.4372e-05
395,45581.5,0.22399,0.39217,0.16668,0.88002,0.83844,0.89062,0.65415,0.3585,0.44823,0.15925,4.3976e-05,4.3976e-05,4.3976e-05
396,45695.9,0.22665,0.39268,0.1834,0.86943,0.81614,0.87517,0.63979,0.36758,0.45195,0.1739,4.358e-05,4.358e-05,4.358e-05
397,45810.6,0.22212,0.38732,0.17625,0.88707,0.80961,0.8836,0.64729,0.36021,0.44855,0.16609,4.3184e-05,4.3184e-05,4.3184e-05
398,45924.9,0.22517,0.39062,0.17472,0.86972,0.8273,0.89443,0.6573,0.34076,0.45206,0.13705,4.2788e-05,4.2788e-05,4.2788e-05
399,46039.7,0.22164,0.39757,0.17357,0.88722,0.81077,0.88719,0.65533,0.35778,0.45143,0.1458,4.2392e-05,4.2392e-05,4.2392e-05
400,46155.1,0.22877,0.41073,0.17738,0.8932,0.81337,0.88863,0.65717,0.3581,0.44318,0.14713,4.1996e-05,4.1996e-05,4.1996e-05
401,46270.5,0.2167,0.39641,0.16837,0.87278,0.8273,0.90421,0.66727,0.34429,0.44299,0.13543,4.16e-05,4.16e-05,4.16e-05
402,46385.8,0.21334,0.38856,0.16313,0.87973,0.8273,0.89393,0.65679,0.34713,0.43989,0.14091,4.1204e-05,4.1204e-05,4.1204e-05
403,46501.6,0.21444,0.3868,0.16513,0.86303,0.84123,0.8946,0.65713,0.34523,0.44167,0.13926,4.0808e-05,4.0808e-05,4.0808e-05
404,46616.9,0.21375,0.3752,0.16412,0.88867,0.82451,0.89284,0.65606,0.34997,0.45186,0.14667,4.0412e-05,4.0412e-05,4.0412e-05
405,46731.7,0.2245,0.40351,0.17665,0.8843,0.8273,0.90191,0.66804,0.35071,0.42737,0.14772,4.0016e-05,4.0016e-05,4.0016e-05
406,46846.8,0.22639,0.4252,0.17812,0.85648,0.84779,0.90255,0.66604,0.33987,0.43977,0.13297,3.962e-05,3.962e-05,3.962e-05
407,46961.8,0.21987,0.40223,0.17589,0.84597,0.85671,0.89466,0.66113,0.35026,0.42931,0.14445,3.9224e-05,3.9224e-05,3.9224e-05
408,47077.3,0.21293,0.40137,0.17059,0.87273,0.84042,0.89589,0.66458,0.33205,0.43918,0.12881,3.8828e-05,3.8828e-05,3.8828e-05
409,47192.4,0.22314,0.39197,0.17915,0.85474,0.83287,0.8908,0.66642,0.33254,0.43692,0.12863,3.8432e-05,3.8432e-05,3.8432e-05
410,47307.8,0.22063,0.39275,0.17007,0.8604,0.84124,0.88645,0.66044,0.33723,0.44372,0.13065,3.8036e-05,3.8036e-05,3.8036e-05
411,47423.3,0.21778,0.39454,0.18412,0.85598,0.85237,0.89174,0.6631,0.34241,0.43246,0.13058,3.764e-05,3.764e-05,3.764e-05
412,47538.3,0.21614,0.38841,0.16226,0.86664,0.83844,0.89375,0.664,0.34057,0.42963,0.13244,3.7244e-05,3.7244e-05,3.7244e-05
413,47653.6,0.22009,0.3686,0.16573,0.85273,0.86072,0.89848,0.6654,0.33824,0.43786,0.13145,3.6848e-05,3.6848e-05,3.6848e-05
414,47768.4,0.22014,0.41185,0.17685,0.8694,0.85301,0.89308,0.66226,0.33433,0.43963,0.13123,3.6452e-05,3.6452e-05,3.6452e-05
415,47883.5,0.22283,0.39909,0.17728,0.85477,0.86351,0.89892,0.66509,0.33589,0.44177,0.13517,3.6056e-05,3.6056e-05,3.6056e-05
416,47998.9,0.22158,0.40135,0.17677,0.85755,0.85237,0.89358,0.66069,0.34276,0.43424,0.13543,3.566e-05,3.566e-05,3.566e-05
417,48113.9,0.21624,0.3786,0.1648,0.85112,0.85989,0.89111,0.65344,0.34245,0.44137,0.13736,3.5264e-05,3.5264e-05,3.5264e-05
418,48229,0.21505,0.37761,0.17037,0.87573,0.84123,0.89215,0.65555,0.34316,0.4498,0.13703,3.4868e-05,3.4868e-05,3.4868e-05
419,48343.7,0.22995,0.38992,0.18772,0.87165,0.84401,0.8997,0.66026,0.33644,0.44024,0.13419,3.4472e-05,3.4472e-05,3.4472e-05
420,48457.9,0.22096,0.39594,0.17186,0.89051,0.83822,0.90177,0.65783,0.34053,0.44528,0.13474,3.4076e-05,3.4076e-05,3.4076e-05
421,48573.2,0.21704,0.39245,0.16298,0.89101,0.83008,0.898,0.65389,0.34057,0.45491,0.13601,3.368e-05,3.368e-05,3.368e-05
422,48687.9,0.20927,0.3927,0.17115,0.86375,0.83008,0.88913,0.64553,0.3404,0.46319,0.13553,3.3284e-05,3.3284e-05,3.3284e-05
423,48802.8,0.21987,0.39603,0.17344,0.87029,0.84105,0.89172,0.64729,0.34575,0.46009,0.13596,3.2888e-05,3.2888e-05,3.2888e-05
424,48918,0.2148,0.38435,0.17687,0.86106,0.84958,0.88222,0.64628,0.34742,0.4685,0.13479,3.2492e-05,3.2492e-05,3.2492e-05
425,49033,0.22529,0.39142,0.17797,0.87414,0.8319,0.87877,0.64246,0.34965,0.46224,0.13883,3.2096e-05,3.2096e-05,3.2096e-05
426,49148.1,0.21969,0.37132,0.16788,0.85179,0.84845,0.88187,0.64274,0.34674,0.46714,0.13915,3.17e-05,3.17e-05,3.17e-05
427,49263.1,0.20676,0.36727,0.15743,0.88133,0.82746,0.88667,0.64668,0.34627,0.46199,0.13982,3.1304e-05,3.1304e-05,3.1304e-05
428,49378.3,0.21255,0.36541,0.16408,0.86099,0.84536,0.88456,0.64469,0.34556,0.46614,0.14074,3.0908e-05,3.0908e-05,3.0908e-05
429,49493.4,0.22108,0.37392,0.18609,0.87933,0.81894,0.87474,0.63983,0.35026,0.4614,0.14298,3.0512e-05,3.0512e-05,3.0512e-05
430,49608.2,0.20936,0.37107,0.15218,0.89728,0.82726,0.88957,0.64934,0.34569,0.44341,0.14187,3.0116e-05,3.0116e-05,3.0116e-05
431,49723.6,0.20671,0.37909,0.16897,0.88095,0.83008,0.89157,0.65318,0.3439,0.44688,0.13992,2.972e-05,2.972e-05,2.972e-05
432,49839,0.20984,0.38462,0.15893,0.86475,0.85484,0.88718,0.64562,0.34973,0.44454,0.14214,2.9324e-05,2.9324e-05,2.9324e-05
433,49954.4,0.21004,0.38452,0.1689,0.86211,0.83287,0.88351,0.64323,0.35845,0.456,0.14594,2.8928e-05,2.8928e-05,2.8928e-05
434,50069.7,0.22773,0.39481,0.17737,0.86879,0.8273,0.88089,0.64021,0.36071,0.46342,0.14677,2.8532e-05,2.8532e-05,2.8532e-05
435,50184.5,0.21292,0.37839,0.16999,0.88127,0.81616,0.88314,0.64886,0.35696,0.44911,0.14776,2.8136e-05,2.8136e-05,2.8136e-05
